Client_id; Valor ;Valor OK;Tasa de Interés;P.P.Tasa;Plazo;Plazo OK;Sempli Score;Cliente;Mes;Año ganado;Producto (Destinación) OK;Canal de Captura OK;Tipo de Empresa;Número de empleados;Número de empleados Mujeres;Año de Constitución;Actividad eco  SEMPLI;Ciudad;Ciudad agrupada;Estrato;Acceso a la banca;Mujeres Empresarias;Estado;Tipo de Garantía;Edad Empresarios;variable predictora
56085;46.000.000;0 a 100;1,4;64.400.000;36;25 a 36;605;Renovación;2021-11;2021;KT - CO;Posicionamiento;Venture;11;7;2017;Software and Communications;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;41;1
6952;74.000.000;0 a 100;1,15;85.100.000;36;25 a 36;686,5;Renovación;2021-11;2021;KT - CO;Partnerships;Venture;50;10;2018;Construction activities;Bogotá D.C.;Bogotá AM;6;Si;Si;Abierto;Pagaré;39;0
67821;77.000.000;0 a 100;1,15;88.550.000;36;25 a 36;784;Renovación;2021-11;2021;KT - CO;Directo;Scale Up;23;12;2012;Education, Culture, Entertainament;Medellín;Medellín AM;6;Si;Si;Abierto;Pagaré;34;0
12073;150.000.000;101 a 200;1,3;195.000.000;36;25 a 36;775;Renovación;2021-11;2021;Growth;Directo;Seed;16;10;2016;Business Consulting;Medellín;Medellín AM;5;Si;No;Abierto;Pagaré;26;0
99553;200.000.000;101 a 200;1,15;230.000.000;36;25 a 36;620;Renovación;2021-11;2021;KT - CO;Directo;Growth;8;2;2018;Commerce, Mechants, Retail;Barranquilla;Otros;6;Si;No;Abierto;Pagaré;29;0
12165;60.000.000;0 a 100;1,25;75.000.000;18;13 a 24;690;Nuevo;2021-11;2021;Growth;Posicionamiento;Seed;4;0;2018;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;No;No;Abierto;Pagaré y FNG;25;0
55976;200.000.000;101 a 200;1,4;280.000.000;24;13 a 24;695;Nuevo;2021-11;2021;KT - CO;Directo;Scale Up;7;1;2021;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;No;Si;Abierto;Pagaré;37;0
95723;20.000.000;0 a 100;1,43;28.600.000;36;25 a 36;710,5;Renovación;2021-11;2021;KT - CO;Posicionamiento;Seed;24;22;2012;Services to individuals and household;Mosquera;Otros;4;Si;Si;Abierto;Pagaré;44;0
25720;34.000.000;0 a 100;1,4;47.600.000;36;25 a 36;530;Renovación;2021-11;2021;KT - CO;Posicionamiento;Venture;8;4;2006;Commerce, Mechants, Retail;Medellín;Medellín AM;5;Si;Si;Abierto;Pagaré;51;0
67856;61.000.000;0 a 100;1,15;70.150.000;36;25 a 36;850;Renovación;2021-11;2021;KT - CO;Posicionamiento;Scale Up;50;12;2013;Manufacturing;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;Pagaré;49;0
23966;63.000.000;0 a 100;1,25;78.750.000;36;25 a 36;829;Renovación;2021-11;2021;KT - CO;Partnerships;Venture;25;7;2012;Software and Communications;Medellín;Medellín AM;6;No;Si;Abierto;Pagaré;50;0
57936;80.000.000;0 a 100;1,25;100.000.000;36;25 a 36;860;Nuevo;2021-11;2021;Growth;Partnerships;Seed;2;1;2012;Software and Communications;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;Pagaré y FNG;34;0
69786;60.000.000;0 a 100;1,25;75.000.000;36;25 a 36;671;Nuevo;2021-11;2021;KT - CO;Posicionamiento;Seed;8;1;2018;Software and Communications;Bogotá D.C.;Bogotá AM;6;No;No;Abierto;Pagaré y FNG;35;0
10270;100.000.000;0 a 100;1,6;160.000.000;36;25 a 36;677;Nuevo;2021-11;2021;KT - CO;Directo;Venture;10;5;1995;Manufacturing;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;Pagaré;69;0
12326;20.000.000;0 a 100;1,3;26.000.000;36;25 a 36;739;Renovación;2021-11;2021;KT - CO;Directo;Seed;9;3;2000;Commerce, Mechants, Retail;Barranquilla;Otros;4;Si;Si;Abierto;Pagaré;56;0
63183;20.000.000;0 a 100;1,45;29.000.000;36;25 a 36;621;Renovación;2021-11;2021;KT - CO;Partnerships;Seed;5;1;2010;Software and Communications;Marinilla;Otros;3;No;No;Abierto;Pagaré;48;0
71727;20.000.000;0 a 100;1,15;23.000.000;36;25 a 36;820;Renovación;2021-11;2021;KT - CO;Posicionamiento;Seed;7;4;2017;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;27;0
43917;21.000.000;0 a 100;1,15;24.150.000;36;25 a 36;848,6666667;Renovación;2021-11;2021;KT - CO;Partnerships;Venture;56;10;2016;Software and Communications;Medellín;Medellín AM;4;Si;No;Abierto;Pagaré;34;0
16250;29.000.000;0 a 100;1,45;42.050.000;36;25 a 36;746;Renovación;2021-11;2021;KT - CO;Partnerships;Scale Up;16;6;2010;Architecture, Design, Engineering;Cartagena de indias;Otros;3;Si;No;Abierto;Pagaré;59;0
12573;120.000.000;101 a 200;1,45;174.000.000;36;25 a 36;703;Nuevo;2021-11;2021;Growth;Partnerships;Venture;13;4;2006;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;Pagaré y FNG;48;0
84050;40.000.000;0 a 100;1,25;50.000.000;36;25 a 36;731;Nuevo;2021-11;2021;KT - CO;Posicionamiento;Venture;5;1;2013;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré y FNG;44;1
20459;40.000.000;0 a 100;1,15;46.000.000;18;13 a 24;726;Nuevo;2021-11;2021;KT - CO;Directo;Seed;2;0;2016;Services to businesses;Cali;Otros;5;No;No;Abierto;Pagaré y FNG;28;1
36121;20.000.000;0 a 100;1,4;28.000.000;36;25 a 36;770;Renovación;2021-11;2021;KT - CO;Directo;Seed;4;1;2002;Business Consulting;Medellín;Medellín AM;4;Si;No;Abierto;Pagaré;53;0
16026;30.000.000;0 a 100;1,15;34.500.000;36;25 a 36;786;Renovación;2021-11;2021;KT - CO;Posicionamiento;Seed;7;3;2012;Services to businesses;Bogotá D.C.;Bogotá AM;6;Si;No;Abierto;Pagaré;36;0
90861;31.000.000;0 a 100;1,45;44.950.000;36;25 a 36;690;Renovación;2021-11;2021;KT - CO;Directo;Growth;30;17;2016;Construction activities;Barranquilla;Otros;3;Si;No;Abierto;Pagaré;44;1
51033;55.000.000;0 a 100;1,15;63.250.000;36;25 a 36;674;Renovación;2021-11;2021;KT - CO;Partnerships;Scale Up;6;4;2011;Commerce, Mechants, Retail;Medellín;Medellín AM;3;Si;Si;Abierto;Pagaré;36;0
92683;82.000.000;0 a 100;1,15;94.300.000;36;25 a 36;716;Renovación;2021-11;2021;KT - CO;Posicionamiento;Venture;7;2;2008;Software and Communications;Bogotá D.C.;Bogotá AM;5;Si;Si;Abierto;Pagaré;61;0
6264;100.000.000;0 a 100;1,35;135.000.000;36;25 a 36;730;Renovación;2021-11;2021;KT - CO;Directo;Seed;3;2;2018;Commerce, Mechants, Retail;Pereira;Otros;3;Si;No;Abierto;Pagaré y FNG;44;0
74891;50.000.000;0 a 100;1,3;65.000.000;36;25 a 36;725;Nuevo;2021-11;2021;KT - CO;Partnerships;Seed;7;3;2017;Business Consulting;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;38;0
23981;85.000.000;0 a 100;1,25;106.250.000;36;25 a 36;734;Nuevo;2021-11;2021;Growth;Posicionamiento;Seed;4;1;2019;Business Consulting;Medellín;Medellín AM;6;No;No;Abierto;Pagaré y FNG;34;0
75108;200.000.000;101 a 200;1,45;290.000.000;36;25 a 36;748,5;Renovación;2021-11;2021;KT - CO;Directo;Growth;15;13;2013;Services to businesses;Medellín;Medellín AM;5;No;No;Pagado;Pagaré y FNG;41;0
98703;100.000.000;0 a 100;1,15;115.000.000;36;25 a 36;790;Renovación;2021-11;2021;KT - CO;Directo;Venture;30;13;2017;Software and Communications;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;FNG;40;1
79012;40.000.000;0 a 100;1,25;50.000.000;36;25 a 36;681;Nuevo;2021-11;2021;KT - CO;Posicionamiento;Seed;10;4;2017;Transport, Logistics;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré y FNG;28;0
17747;40.159.254;0 a 100;1,4;56.222.956;42;37 en adelante;648;Renovación;2021-11;2021;Growth;Digital;Venture;4;2;2016;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;FNG;36;1
17747;48.193.469;0 a 100;1,61;77.591.485;24;13 a 24;648;Renovación;2021-11;2021;Growth;Digital;Venture;4;2;2016;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;FNG;36;1
32729;77.372.244;0 a 100;1,5;116.058.365;42;37 en adelante;601;Renovación;2021-11;2021;Growth;Posicionamiento;Seed;6;1;2016;Software and Communications;Bogotá D.C.;Bogotá AM;5;Si;Si;Abierto;FNG;36;0
38040;76.738.847;0 a 100;1,6;122.782.156;42;37 en adelante;748,5;Renovación;2021-11;2021;Growth;Digital;Seed;7;1;2016;Manufacturing;Itagüí;Medellín AM;0;Si;No;Abierto;Pagaré;56;1
62831;23.777.800;0 a 100;1,6;38.044.480;8;0 a 12;656;Renovación;2021-11;2021;KT - CO;Directo;Venture;53;34;2015;Software and Communications;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;FNG;21;0
37373;25.601.177;0 a 100;1,25;32.001.471;36;25 a 36;820;Nuevo;2021-11;2021;KT - CO;Directo;Seed;2;0;2019;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;Si;Abierto;FNG;32;0
8491;160.132.700;101 a 200;1,49;238.597.724;50;37 en adelante;752;Renovación;2021-11;2021;Growth;Posicionamiento;Seed;5;1;2018;Manufacturing;Bogotá D.C.;Bogotá AM;4;Si;Si;Castigo;Pagaré;30;1
49114;35.455.192;0 a 100;1,2;42.546.231;16;13 a 24;685,5;Renovación;2021-11;2021;Growth;Directo;Venture;10;4;2017;Manufacturing;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;38;0
13970;38.246.106;0 a 100;1,6;61.193.769;50;37 en adelante;572;Renovación;2021-11;2021;KT - CO;Partnerships;Seed;8;3;2017;Software and Communications;Bogotá D.C.;Bogotá AM;4;No;No;Castigo/Condonación;FNG;33;1
13970;28.928.994;0 a 100;1,5;43.393.491;50;37 en adelante;572;Renovación;2021-11;2021;KT - CO;Partnerships;Seed;8;3;2018;Software and Communications;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;33;1
56603;20.000.000;0 a 100;1,4;28.000.000;36;25 a 36;567;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;5;2;2011;Manufacturing;San Pedro de los Milagros;Otros;4;Si;No;Abierto;Pagaré;36;0
5898;60.000.000;0 a 100;1,15;69.000.000;36;25 a 36;820;Nuevo;2021-12;2021;Growth;Posicionamiento;Seed;8;7;2016;Education, Culture, Entertainament;Medellín;Medellín AM;6;Si;Si;Abierto;Pagaré y FNG;42;0
45681;200.000.000;101 a 200;1,25;250.000.000;12;0 a 12;750;Nuevo;2021-12;2021;Growth;Partnerships;Venture;20;18;2004;Business Consulting;Bogotá D.C.;Bogotá AM;4;Si;Si;Pagado;Pagaré y FNG;41;0
69432;20.000.000;0 a 100;1,2;24.000.000;36;25 a 36;760;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;60;47;2018;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;25;0
598;24.000.000;0 a 100;1,25;30.000.000;36;25 a 36;760;Renovación;2021-12;2021;KT - CO;Partnerships;Venture;5;2;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;4;No;Si;Pagado;Pagaré;31;0
29230;33.000.000;0 a 100;1,42;46.860.000;36;25 a 36;940;Renovación;2021-12;2021;KT - CO;Directo;Venture;8;4;2015;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;Pagaré;47;0
4136;80.000.000;0 a 100;1,45;116.000.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Partnerships;Seed;4;3;2020;Commerce, Mechants, Retail;Barranquilla;Otros;4;No;No;Abierto;Pagaré y FNG;27;1
20073;120.000.000;101 a 200;1,35;162.000.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Directo;Venture;23;2;2019;Construction activities;Medellín;Medellín AM;5;No;Si;Abierto;Pagaré y FNG;65;0
42949;30.000.000;0 a 100;1,15;34.500.000;36;25 a 36;820;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;4;3;2016;Manufacturing;Bogotá D.C.;Bogotá AM;4;No;Si;Abierto;Pagaré;32;0
81825;49.000.000;0 a 100;1,2;58.800.000;36;25 a 36;920;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;6;1;2018;Transport, Logistics;Cali;Otros;3;No;Si;Abierto;Pagaré;35;0
54341;80.000.000;0 a 100;1,25;100.000.000;36;25 a 36;790;Nuevo;2021-12;2021;Growth;Partnerships;Seed;14;11;2015;Software and Communications;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré y FNG;57;0
60606;120.000.000;101 a 200;1,45;174.000.000;24;13 a 24;850;Nuevo;2021-12;2021;Growth;Partnerships;Seed;9;8;2014;Business Consulting;Rionegro;Otros;3;Si;Si;Abierto;Pagaré y FNG;44;0
97258;100.000.000;0 a 100;1,45;145.000.000;36;25 a 36;1000;Renovación;2021-12;2021;KT - CO;Directo;Venture;7;5;2008;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;Si;Abierto;Pagaré y FNG;60;0
94224;180.000.000;101 a 200;1,45;261.000.000;36;25 a 36;850;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;4;1;2020;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Abierto;Pagaré y FNG;28;0
5972;20.000.000;0 a 100;1,15;23.000.000;36;25 a 36;790;Renovación;2021-12;2021;KT - CO;Partnerships;Venture;8;2;2011;Software and Communications;Medellín;Medellín AM;6;Si;No;Abierto;Pagaré;55;0
54545;39.000.000;0 a 100;1,25;48.750.000;36;25 a 36;760;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;5;2;2020;Manufacturing;Medellín;Medellín AM;3;No;No;Abierto;Pagaré;29;0
63520;45.000.000;0 a 100;1,15;51.750.000;36;25 a 36;790;Renovación;2021-12;2021;KT - CO;Directo;Venture;18;8;2016;Architecture, Design, Engineering;Medellín;Medellín AM;5;No;Si;Abierto;Pagaré;35;0
59920;50.000.000;0 a 100;1,17;58.500.000;36;25 a 36;940;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;3;2;2015;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;Pagaré;34;0
61511;20.000.000;0 a 100;1,25;25.000.000;36;25 a 36;730;Nuevo;2021-12;2021;KT - CO;Directo;Seed;8;3;2019;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré y FNG;29;0
97078;100.000.000;0 a 100;1,25;125.000.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Partnerships;Seed;12;2;2018;Software and Communications;Bogotá D.C.;Bogotá AM;5;No;No;Abierto;Pagaré y FNG;37;0
92315;150.000.000;101 a 200;1,15;172.500.000;18;13 a 24;890;Renovación;2021-12;2021;KT - CO;Posicionamiento;Scale Up;6;3;2018;Health;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré y FNG;57;1
29107;22.000.000;0 a 100;1,15;25.300.000;36;25 a 36;718;Renovación;2021-12;2021;KT - CO;Directo;Venture;15;6;2007;Architecture, Design, Engineering;Envigado;Medellín AM;6;Si;No;Abierto;Pagaré;43;0
69238;150.000.000;101 a 200;1,45;217.500.000;36;25 a 36;790;Nuevo;2021-12;2021;Growth;Posicionamiento;Seed;11;2;2019;Software and Communications;Medellín;Medellín AM;3;No;No;Abierto;Pagaré y FNG;37;1
82604;30.000.000;0 a 100;1,25;37.500.000;36;25 a 36;755;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;16;9;2015;Health;Cali;Otros;4;Si;Si;Abierto;Pagaré y FNG;39;0
28177;66.000.000;0 a 100;1,15;75.900.000;36;25 a 36;970;Renovación;2021-12;2021;KT - CO;Directo;Venture;18;5;2013;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Abierto;Pagaré;51;0
58874;120.000.000;101 a 200;1,35;162.000.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;4;0;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;6;Si;No;Abierto;Pagaré y FNG;27;0
1923;50.000.000;0 a 100;1,25;62.500.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;5;3;1993;Business Consulting;Cali;Otros;5;Si;Si;Abierto;Pagaré y FNG;69;0
5621;51.000.000;0 a 100;1,45;73.950.000;36;25 a 36;630;Renovación;2021-12;2021;KT - CO;Posicionamiento;Scale Up;38;12;2014;Services to businesses;Bogotá D.C.;Bogotá AM;6;Si;No;Abierto;Pagaré;39;0
22100;50.000.000;0 a 100;1,4;70.000.000;36;25 a 36;950;Renovación;2021-12;2021;KT - CO;Partnerships;Venture;4;1;2016;Commerce, Mechants, Retail;Medellín;Medellín AM;4;No;No;Abierto;Pagaré;32;0
99773;20.000.000;0 a 100;1,45;29.000.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;4;1;2020;Commerce, Mechants, Retail;Medellín;Medellín AM;3;No;Si;Abierto;Pagaré;36;0
12580;20.000.000;0 a 100;1,25;25.000.000;24;13 a 24;790;Nuevo;2021-12;2021;Growth;Directo;Seed;9;2;2019;Services to individuals and household;Bogotá D.C.;Bogotá AM;5;No;No;Abierto;Pagaré y FNG;30;0
77100;200.000.000;101 a 200;1,45;290.000.000;36;25 a 36;850;Renovación;2021-12;2021;KT - CO;Partnerships;Growth;16;5;2015;Construction activities;Barranquilla;Otros;2;Si;No;Abierto;Pagaré y FNG;35;0
5653;35.000.000;0 a 100;1,4;49.000.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Directo;Seed;4;1;2021;Tourism, Hotels and Restaurants;Medellín;Medellín AM;5;No;No;Abierto;Pagaré;36;0
54685;45.000.000;0 a 100;1,4;63.000.000;36;25 a 36;820;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;6;2;2020;Commerce, Mechants, Retail;Cartagena de indias;Otros;3;No;Si;Abierto;Pagaré;36;0
61372;20.000.000;0 a 100;1,5;30.000.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Directo;Seed;5;1;2020;Commerce, Mechants, Retail;Barranquilla;Otros;3;No;No;Abierto;Pagaré;48;0
76544;58.000.000;0 a 100;1,3;75.400.000;36;25 a 36;860;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;4;1;2020;Software and Communications;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;51;0
58994;100.000.000;0 a 100;1,25;125.000.000;36;25 a 36;790;Nuevo;2021-12;2021;Growth;Partnerships;Seed;8;3;2017;Business Consulting;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré y FNG;39;0
95000;20.000.000;0 a 100;1,25;25.000.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;2;0;2020;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;28;0
46963;150.000.000;101 a 200;1,15;172.500.000;36;25 a 36;1000;Renovación;2021-12;2021;Growth;Directo;Seed;4;4;2019;Health;Medellín;Medellín AM;6;No;Si;Abierto;Pagaré y FNG;34;0
66783;130.000.000;101 a 200;1,45;188.500.000;36;25 a 36;890;Renovación;2021-12;2021;Growth;Directo;Seed;5;1;2017;Transport, Logistics;Medellín;Medellín AM;4;Si;No;Abierto;Pagaré y FNG;48;0
37216;120.000.000;101 a 200;1,25;150.000.000;24;13 a 24;760;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;36;10;2015;Business Consulting;Bogotá D.C.;Bogotá AM;5;No;Si;Abierto;Pagaré y FNG;44;0
46425;41.000.000;0 a 100;1,43;58.630.000;36;25 a 36;580;Renovación;2021-12;2021;KT - CO;Directo;Growth;22;10;2007;Commerce, Mechants, Retail;Pereira;Otros;3;Si;Si;Abierto;Pagaré;37;0
96878;27.000.000;0 a 100;1,25;33.750.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;4;1;2014;Software and Communications;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;34;0
87916;27.000.000;0 a 100;1,4;37.800.000;36;25 a 36;850;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;22;8;2015;Software and Communications;Girardota;Otros;2;Si;No;Abierto;Pagaré;36;0
75240;20.000.000;0 a 100;1,25;25.000.000;36;25 a 36;630;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;8;2;2016;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;36;1
66044;55.000.000;0 a 100;1,3;71.500.000;36;25 a 36;693;Renovación;2021-12;2021;KT - CO;Directo;Seed;52;27;2017;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;6;No;No;Abierto;Pagaré;40;0
37125;24.000.000;0 a 100;1,35;32.400.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;31;24;2020;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;No;No;Abierto;Pagaré;58;0
6494;181.000.000;101 a 200;1,25;226.250.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Venture;7;3;2020;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;Si;Abierto;Pagaré y FNG;38;0
51184;36.000.000;0 a 100;1,35;48.600.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Directo;Seed;5;2;2019;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;39;1
6831;24.000.000;0 a 100;1,25;30.000.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;6;2;2020;Software and Communications;Medellín;Medellín AM;5;No;No;Abierto;Pagaré;42;0
61880;28.000.000;0 a 100;1,35;37.800.000;36;25 a 36;890;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;11;8;2016;Business Consulting;Cali;Otros;4;No;No;Abierto;Pagaré y FNG;38;0
73206;40.000.000;0 a 100;1,15;46.000.000;36;25 a 36;790;Nuevo;2021-12;2021;Growth;Directo;Seed;4;3;2012;Business Consulting;Bucaramanga;Otros;6;No;Si;Abierto;Pagaré y FNG;40;0
52906;44.000.000;0 a 100;1,4;61.600.000;36;25 a 36;733;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;8;0;2013;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;Pagaré;54;0
45035;200.000.000;101 a 200;1,45;290.000.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Directo;Scale Up;5;1;2012;Commerce, Mechants, Retail;Medellín;Medellín AM;3;Si;No;REFINANCED_60;Pagaré y FNG;32;0
48289;20.000.000;0 a 100;1,25;25.000.000;36;25 a 36;790;Nuevo;2021-12;2021;Growth;Posicionamiento;Seed;2;1;2019;Business Consulting;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré y FNG;29;0
7927;20.000.000;0 a 100;1,15;23.000.000;36;25 a 36;820;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;2;0;2019;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;36;0
22809;22.000.000;0 a 100;1,15;25.300.000;36;25 a 36;721;Renovación;2021-12;2021;KT - CO;Directo;Seed;20;2;2014;Construction activities;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré;31;0
89812;25.000.000;0 a 100;1,3;32.500.000;36;25 a 36;940;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;7;3;2014;Business Consulting;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;Pagaré;33;0
22313;100.000.000;0 a 100;1,4;140.000.000;36;25 a 36;730;Nuevo;2021-12;2021;Growth;Directo;Seed;3;3;2020;Business Consulting;Medellín;Medellín AM;6;No;No;Abierto;Pagaré;27;0
33928;35.000.000;0 a 100;1,5;52.500.000;36;25 a 36;720;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;16;3;2016;Business Consulting;Bogotá D.C.;Bogotá AM;6;No;No;Abierto;Pagaré;34;0
59212;27.000.000;0 a 100;1,35;36.450.000;36;25 a 36;730;Renovación;2021-12;2021;KT - CO;Partnerships;Seed;17;5;2014;Manufacturing;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;28;0
85259;55.000.000;0 a 100;1,45;79.750.000;36;25 a 36;890;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;15;4;2019;Software and Communications;Medellín;Medellín AM;3;Si;No;Abierto;Pagaré y FNG;30;0
34729;200.000.000;101 a 200;1,6;320.000.000;24;13 a 24;730;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;11;2;2020;Manufacturing;Medellín;Medellín AM;4;No;No;Abierto;Pagaré;44;0
72522;200.000.000;101 a 200;1,45;290.000.000;24;13 a 24;850;Renovación;2021-12;2021;KT - CO;Directo;Growth;35;10;2016;Transport, Logistics;Barranquilla;Otros;5;Si;No;Abierto;Pagaré y FNG;41;0
24885;100.000.000;0 a 100;1,15;115.000.000;36;25 a 36;820;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;7;1;2019;Services to businesses;Pereira;Otros;6;No;No;Abierto;Pagaré y FNG;39;0
20134;60.000.000;0 a 100;1,45;87.000.000;36;25 a 36;798;Nuevo;2021-12;2021;KT - CO;Directo;Venture;7;3;2017;Commerce, Mechants, Retail;La Unión;Otros;3;No;No;Abierto;Pagaré y FNG;28;0
34351;80.000.000;0 a 100;1,35;108.000.000;36;25 a 36;790;Nuevo;2021-12;2021;Growth;Posicionamiento;Venture;5;3;1997;Transport, Logistics;Bogotá D.C.;Bogotá AM;4;Si;Si;REFINANCED_60;Pagaré y FNG;57;0
48670;200.000.000;101 a 200;1,5;300.000.000;36;25 a 36;790;Nuevo;2021-12;2021;Growth;Directo;Venture;6;2;2021;Education, Culture, Entertainament;Medellín;Medellín AM;6;No;No;Abierto;Pagaré;45;0
40223;100.000.000;0 a 100;1,45;145.000.000;36;25 a 36;757;Nuevo;2021-12;2021;KT - CO;Directo;Venture;21;12;2016;Manufacturing;La Estrella;Medellín AM;3;Si;No;Abierto;Pagaré y FNG;35;0
78290;60.000.000;0 a 100;1,45;87.000.000;36;25 a 36;790;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Venture;9;7;2016;Commerce, Mechants, Retail;Cajicá;Otros;3;Si;No;Abierto;Pagaré y FNG;39;0
35003;20.000.000;0 a 100;1,45;29.000.000;24;13 a 24;790;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;9;2;2008;Manufacturing;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;Pagaré y FNG;36;0
9140;60.000.000;0 a 100;1,35;81.000.000;36;25 a 36;798;Nuevo;2021-12;2021;KT - CO;Posicionamiento;Seed;4;3;2011;Business Consulting;Medellín;Medellín AM;4;Si;No;Abierto;Pagaré y FNG;44;0
73925;40.000.000;0 a 100;1,45;58.000.000;36;25 a 36;850;Renovación;2021-12;2021;KT - CO;Posicionamiento;Seed;14;10;2018;Manufacturing;Cartagena;Otros;4;Si;Si;Abierto;Pagaré y FNG;27;0
